AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Eccentricity,EdgeCount,Indegree,IsSingleNode,name,NeighborhoodConnectivity,Outdegree,PartnerOfMultiEdgedNodePairs,selected,SelfLoops,shared name,Stress
1.0,0.00845968731954491,1.0,0.0,1,3,2,false,5043,8.333333333333334,1,0,false,0,5043,663668
6.330512692882031,0.06664642109776031,0.1579650888504482,0.05454545454545454,15,11,1,false,5044,71.27272727272727,10,0,false,0,5044,9489931
6.432553509208561,1.8138007703048729,0.1554592586860636,0.01818181818181818,16,11,1,false,5045,8.636363636363637,10,0,false,0,5045,199019100
0.0,0.0,0.0,0.0,0,1,1,false,5046,11.0,0,0,false,0,5046,0
0.0,0.0,0.0,0.0,0,2,2,false,5047,11.0,0,0,false,0,5047,0
0.0,0.0,0.0,0.0,0,1,1,false,5124,5.0,0,0,false,0,5124,0
0.0,0.0,0.0,0.0,0,1,1,false,5125,5.0,0,0,false,0,5125,0
6.052596648415464,1.4121275969322151,0.16521834480111844,0.0,16,11,1,false,5052,14.181818181818182,10,0,false,0,5052,134135541
0.0,0.0,0.0,0.0,0,1,1,false,5054,12.0,0,0,false,0,5054,0
0.0,0.0,0.0,0.0,0,1,1,false,5055,12.0,0,0,false,0,5055,0
6.117471378795421,0.7061249730895421,0.16346623270951993,0.0,15,11,1,false,5066,8.636363636363637,10,0,false,0,5066,79040930
6.797245727559316,0.7530227115425571,0.14711841238069667,0.0,15,11,1,false,5067,7.0,10,0,false,0,5067,79647525
0.0,0.0,0.0,0.0,0,2,2,false,5068,11.5,0,0,false,0,5068,0
7.368674298987888,1.5618293516779331,0.13570962149017135,0.0,15,2,1,false,5069,10.5,1,0,false,0,5069,142144575
0.0,0.0,0.0,0.0,0,1,1,false,5057,10.0,0,0,false,0,5057,0
6.3857640617222495,0.506535095970366,0.15659833190427938,0.0,15,12,2,false,5058,10.75,10,0,false,0,5058,54186032
0.0,0.0,0.0,0.0,0,2,2,false,5059,11.5,0,0,false,0,5059,0
1.0,0.0,1.0,0.5,1,2,1,false,5060,13.5,1,0,false,0,5060,0
0.0,0.0,0.0,0.0,0,1,1,false,5061,14.0,0,0,false,0,5061,0
0.0,0.0,0.0,0.0,0,1,1,false,5062,14.0,0,0,false,0,5062,0
6.032022565123611,2.1578348944026122,0.16578187319488377,0.0,15,12,2,false,5063,9.333333333333334,10,0,false,0,5063,235058138
0.0,0.0,0.0,0.0,0,1,1,false,5064,11.0,0,0,false,0,5064,0
6.5833748133399705,1.128995957933455,0.15189777710570088,0.0,14,12,2,false,5065,10.833333333333334,10,0,false,0,5065,109224414
0.0,0.0,0.0,0.0,0,1,1,false,5072,11.0,0,0,false,0,5072,0
7.289696366351419,0.6568734377674141,0.13717992488904063,0.0,15,12,2,false,5073,9.583333333333334,10,0,false,0,5073,82496883
0.0,0.0,0.0,0.0,0,1,1,false,5070,12.0,0,0,false,0,5070,0
0.0,0.0,0.0,0.0,0,1,1,false,5071,12.0,0,0,false,0,5071,0
0.0,0.0,0.0,0.0,0,2,2,false,5076,11.0,0,0,false,0,5076,0
6.775842044134727,1.1116923218490053,0.14758313335618786,0.0,16,12,3,false,5074,11.333333333333334,9,0,false,0,5074,97774563
6.919528787124606,1.2323172577439936,0.14451851141377325,0.0,16,11,1,false,5075,8.818181818181818,10,0,false,0,5075,112739530
1.0,0.010828801157392695,1.0,0.0,1,6,1,false,5077,6.5,5,0,false,0,5077,671028
0.0,0.0,0.0,0.0,0,4,4,false,5081,9.75,0,0,false,0,5081,0
5.95785631325701,2.4167588005538043,0.16784560543611451,0.00909090909090909,13,11,1,false,5078,14.272727272727273,10,0,false,0,5078,241777098
0.0,0.0,0.0,0.0,0,1,1,false,5079,13.0,0,0,false,0,5079,0
0.0,0.0,0.0,0.0,0,3,3,false,5080,11.666666666666666,0,0,false,0,5080,0
6.081632653061225,0.9567152637464544,0.16442953020134227,0.0,15,11,1,false,5082,12.272727272727273,10,0,false,0,5082,90286699
0.0,0.0,0.0,0.0,0,5,5,false,5086,9.4,0,0,false,0,5086,0
6.422930147668824,1.2509200689195747,0.15569218051716566,0.015151515151515152,15,12,2,false,5083,10.75,10,0,false,0,5083,138627589
0.0,0.0,0.0,0.0,0,1,1,false,5084,11.0,0,0,false,0,5084,0
0.0,0.0,0.0,0.0,0,3,3,false,5085,12.0,0,0,false,0,5085,0
0.0,0.0,0.0,0.0,0,1,1,false,5087,14.0,0,0,false,0,5087,0
6.094076655052265,0.03913093278130534,0.16409376786735277,0.12727272727272726,15,11,1,false,5090,73.27272727272727,10,0,false,0,5090,4364049
0.0,0.0,0.0,0.0,0,2,2,false,5097,8.5,0,0,false,0,5097,0
0.0,0.0,0.0,0.0,0,1,1,false,5098,11.0,0,0,false,0,5098,0
0.0,0.0,0.0,0.0,0,1,1,false,5103,10.0,0,0,false,0,5103,0
0.0,0.0,0.0,0.0,0,2,2,false,5105,4.0,0,0,false,0,5105,0
0.0,0.0,0.0,0.0,0,1,1,false,5091,4.0,0,0,false,0,5091,0
0.0,0.0,0.0,0.0,0,1,1,false,5092,11.0,0,0,false,0,5092,0
1.0,0.0032403330856629648,1.0,0.0,1,2,1,false,5093,6.5,1,0,false,0,5093,254566
0.0,0.0,0.0,0.0,0,2,2,false,5094,11.0,0,0,false,0,5094,0
0.0,0.0,0.0,0.0,0,1,1,false,5095,11.0,0,0,false,0,5095,0
6.154969304795089,1.2181724948123431,0.16247034720724607,0.0,16,13,3,false,5096,21.615384615384617,10,0,false,0,5096,110410117
0.0,0.0,0.0,0.0,0,1,1,false,5099,15.0,0,0,false,0,5099,0
0.0,0.0,0.0,0.0,0,3,3,false,5100,12.0,0,0,false,0,5100,0
0.0,0.0,0.0,0.0,0,3,3,false,5101,12.0,0,0,false,0,5101,0
6.820806371329019,0.7180093117987563,0.14661023133620377,0.0,17,12,2,false,5102,10.333333333333334,10,0,false,0,5102,64434519
6.283889165422266,5.81387611021702,0.15913711615134793,0.0,16,12,2,false,5361,8.333333333333334,10,0,false,0,5361,611099256
6.481831757093081,0.35039098777351807,0.15427737674704345,0.0,16,11,1,false,5104,12.363636363636363,10,0,false,0,5104,33407166
0.0,0.0,0.0,0.0,0,1,1,false,5814,12.0,0,0,false,0,5814,0
0.0,0.0,0.0,0.0,0,3,3,false,5815,11.333333333333334,0,0,false,0,5815,0
0.0,0.0,0.0,0.0,0,1,1,false,5126,12.0,0,0,false,0,5126,0
0.0,0.0,0.0,0.0,0,1,1,false,5127,12.0,0,0,false,0,5127,0
0.0,0.0,0.0,0.0,0,4,4,false,5128,11.25,0,0,false,0,5128,0
0.0,0.0,0.0,0.0,0,1,1,false,5109,13.0,0,0,false,0,5109,0
7.526796084287374,0.7688699859087873,0.13285865443964376,0.00641025641025641,17,13,3,false,5110,12.0,10,0,false,0,5110,64838367
0.0,0.0,0.0,0.0,0,1,1,false,5111,13.0,0,0,false,0,5111,0
0.0,0.0,0.0,0.0,0,1,1,false,5112,13.0,0,0,false,0,5112,0
6.385598141695703,1.39594425608485,0.15660240087304472,0.0,15,11,1,false,5113,11.545454545454545,10,0,false,0,5113,122909788
0.0,0.0,0.0,0.0,0,4,4,false,5118,12.0,0,0,false,0,5118,0
0.0,0.0,0.0,0.0,0,1,1,false,5119,15.0,0,0,false,0,5119,0
1.0,0.003217533482661055,1.0,0.0,1,2,1,false,5120,9.5,1,0,false,0,5120,229361
0.0,0.0,0.0,0.0,0,3,3,false,5121,13.333333333333334,0,0,false,0,5121,0
0.0,0.0,0.0,0.0,0,1,1,false,5122,12.0,0,0,false,0,5122,0
0.0,0.0,0.0,0.0,0,1,1,false,5123,10.0,0,0,false,0,5123,0
6.399369503899121,1.348948489797217,0.15626539448780108,0.007575757575757576,14,12,2,false,5129,9.416666666666666,10,0,false,0,5129,136197057
0.0,0.0,0.0,0.0,0,1,1,false,5130,9.0,0,0,false,0,5130,0
6.948564791770367,1.4809918539213414,0.1439146111416223,0.00909090909090909,16,11,1,false,5131,12.090909090909092,10,0,false,0,5131,157377352
0.0,0.0,0.0,0.0,0,1,1,false,5132,11.0,0,0,false,0,5132,0
0.0,0.0,0.0,0.0,0,1,1,false,5146,14.0,0,0,false,0,5146,0
6.6142359382777505,0.6688612614354804,0.15118904274533412,0.01818181818181818,16,11,1,false,5147,15.818181818181818,10,0,false,0,5147,59115395
0.0,0.0,0.0,0.0,0,1,1,false,5148,14.0,0,0,false,0,5148,0
0.0,0.0,0.0,0.0,0,2,2,false,5133,10.5,0,0,false,0,5133,0
0.0,0.0,0.0,0.0,0,1,1,false,5134,11.0,0,0,false,0,5134,0
6.411315745810519,2.613831212344354,0.15597422426955823,0.0,16,11,1,false,5135,5.909090909090909,10,0,false,0,5135,250959327
0.0,0.0,0.0,0.0,0,1,1,false,5136,11.0,0,0,false,0,5136,0
7.070184171229467,0.684410601510207,0.14143903125880034,0.0,15,7,2,false,5149,8.285714285714286,5,0,false,0,5149,69414039
0.0,0.0,0.0,0.0,0,2,2,false,5141,11.5,0,0,false,0,5141,0
0.0,0.0,0.0,0.0,0,1,1,false,5142,12.0,0,0,false,0,5142,0
0.0,0.0,0.0,0.0,0,1,1,false,5143,11.0,0,0,false,0,5143,0
0.0,0.0,0.0,0.0,0,1,1,false,5144,11.0,0,0,false,0,5144,0
0.0,0.0,0.0,0.0,0,1,1,false,5145,11.0,0,0,false,0,5145,0
0.0,0.0,0.0,0.0,0,2,2,false,5150,12.0,0,0,false,0,5150,0
6.963995354239256,0.5941468230954869,0.14359573048699134,0.0,16,10,1,false,5151,8.8,9,0,false,0,5151,57294156
6.30977268956363,1.6922592226269115,0.15848431460201426,0.0,16,11,1,false,5152,11.181818181818182,10,0,false,0,5152,162613827
0.0,0.0,0.0,0.0,0,1,1,false,5153,12.0,0,0,false,0,5153,0
5.908246225319396,0.4969811038798365,0.16925496363278947,0.0,16,10,1,false,5053,12.5,9,0,false,0,5053,49872492
1.0,0.06130043693697966,1.0,0.0,1,3,2,false,5156,6.0,1,0,false,0,5156,4777029
0.0,0.0,0.0,0.0,0,2,2,false,5161,13.0,0,0,false,0,5161,0
0.0,0.0,0.0,0.0,0,2,2,false,5157,7.0,0,0,false,0,5157,0
8.413970466235275,0.04217396620547042,0.11884995365896944,0.0,16,2,1,false,5158,11.5,1,0,false,0,5158,2929301
5.897295503567281,0.49725619879329924,0.1695692541428692,0.0,15,11,1,false,5160,13.363636363636363,10,0,false,0,5160,40597194
0.0,0.0,0.0,0.0,0,1,1,false,5169,2.0,0,0,false,0,5169,0
0.0,0.0,0.0,0.0,0,1,1,false,5166,11.0,0,0,false,0,5166,0
8.194292351086776,0.3886064468199886,0.12203616336282827,0.0,17,11,1,false,5167,5.909090909090909,10,0,false,0,5167,32849918
6.24805043968807,1.57445544283203,0.16004992431686008,0.0,13,13,3,false,5168,10.384615384615385,10,0,false,0,5168,136114380
0.0,0.0,0.0,0.0,0,2,2,false,5178,12.5,0,0,false,0,5178,0
0.0,0.0,0.0,0.0,0,1,1,false,5180,11.0,0,0,false,0,5180,0
0.0,0.0,0.0,0.0,0,1,1,false,5181,14.0,0,0,false,0,5181,0
0.0,0.0,0.0,0.0,0,3,3,false,5182,11.666666666666666,0,0,false,0,5182,0
6.820474531275925,0.42021811054823655,0.1466173644391466,0.0,16,11,1,false,5183,8.090909090909092,10,0,false,0,5183,40907656
0.0,0.0,0.0,0.16666666666666666,0,3,3,false,5184,27.0,0,0,false,0,5184,0
0.0,0.0,0.0,0.0,0,2,2,false,5185,16.5,0,0,false,0,5185,0
0.0,0.0,0.0,0.0,0,3,3,false,5186,15.0,0,0,false,0,5186,0
6.181184668989547,1.2893165356375214,0.16178128523111612,0.015151515151515152,15,12,2,false,5187,8.583333333333334,10,0,false,0,5187,112854650
0.0,0.0,0.0,0.0,0,1,1,false,5188,20.0,0,0,false,0,5188,0
0.0,0.0,0.0,0.0,0,2,2,false,5189,16.5,0,0,false,0,5189,0
1.0,0.0015670828336558067,1.0,0.0,1,2,1,false,5190,16.5,1,0,false,0,5190,100935
6.851501576240252,1.4486636784887406,0.1459534072746646,0.0,16,11,2,false,5191,6.818181818181818,9,0,false,0,5191,134717548
0.0,0.0,0.0,0.0,0,1,1,false,5193,16.0,0,0,false,0,5193,0
0.0,0.0,0.0,0.0,0,1,1,false,5194,16.0,0,0,false,0,5194,0
6.540235606437697,1.428371273424359,0.1528996904967274,0.0,17,11,1,false,5195,7.090909090909091,10,0,false,0,5195,147403991
6.214534594325535,1.4482088557071389,0.16091309571485782,0.0,15,12,2,false,5196,8.5,10,0,false,0,5196,155176163
6.735357557657209,1.1802008170026217,0.1484702172734887,0.0,17,11,1,false,5197,8.454545454545455,10,0,false,0,5197,118667228
0.0,0.0,0.0,0.0,0,1,1,false,5198,16.0,0,0,false,0,5198,0
6.562800730048116,1.682033452236131,0.15237396976285586,0.0,16,12,2,false,5200,8.5,10,0,false,0,5200,146810772
5.942093910735026,0.07878401801398661,0.16829084410688855,0.03636363636363636,16,11,1,false,5201,63.72727272727273,10,0,false,0,5201,8207619
5.5563298490127755,1.6004449314135194,0.17997491638795987,0.002312673450508788,15,47,1,false,5202,9.127659574468085,46,0,false,0,5202,163974686
0.0,0.0,0.0,0.0,0,1,1,false,5203,10.0,0,0,false,0,5203,0
0.0,0.0,0.0,0.0,0,2,2,false,5204,10.5,0,0,false,0,5204,0
0.0,0.0,0.0,0.0,0,1,1,false,5205,11.0,0,0,false,0,5205,0
6.95370831259333,0.043360950264734764,0.14380816034359342,0.0,15,11,1,false,5206,10.454545454545455,10,0,false,0,5206,3050052
5.876721420275428,2.445534575100947,0.17016290691436797,0.0,14,11,1,false,5207,10.272727272727273,10,0,false,0,5207,232463708
0.0,0.0,0.0,0.0,0,1,1,false,5208,11.0,0,0,false,0,5208,0
0.0,0.0,0.0,0.0,0,1,1,false,5210,13.0,0,0,false,0,5210,0
6.901775344284055,1.3821524320225271,0.14489025650888285,0.004761904761904762,14,15,5,false,5211,8.266666666666667,10,0,false,0,5211,138169455
0.0,0.0,0.0,0.0,0,1,1,false,5212,13.0,0,0,false,0,5212,0
6.849344615895139,0.6391766677708952,0.14599937017029627,0.0,16,9,1,false,5213,7.222222222222222,8,0,false,0,5213,66741043
7.0059731209557,0.571549660627485,0.14273534635879218,0.0,15,10,1,false,5214,10.0,9,0,false,0,5214,51867614
0.0,0.0,0.0,0.0,0,1,1,false,5215,15.0,0,0,false,0,5215,0
0.0,0.0,0.0,0.0,0,2,2,false,5216,13.0,0,0,false,0,5216,0
0.0,0.0,0.0,0.0,0,1,1,false,5217,14.0,0,0,false,0,5217,0
0.0,0.0,0.0,0.0,0,1,1,false,5218,14.0,0,0,false,0,5218,0
0.0,0.0,0.0,0.0,0,1,1,false,5219,14.0,0,0,false,0,5219,0
6.4192799070847855,6.730375649957495,0.15578071286412157,0.00641025641025641,14,13,3,false,5220,9.307692307692308,10,0,false,0,5220,750946884
6.871246059399369,0.4444211547690279,0.1455340110593292,0.0,14,11,1,false,5221,9.0,10,0,false,0,5221,37867608
1.0,0.0034422693644917627,1.0,0.0,1,2,1,false,5222,7.0,1,0,false,0,5222,218515
0.0,0.0,0.0,0.0,0,1,1,false,5225,12.0,0,0,false,0,5225,0
0.0,0.0,0.0,0.0,0,1,1,false,5223,11.0,0,0,false,0,5223,0
0.0,0.0,0.0,0.0,0,2,2,false,5231,10.5,0,0,false,0,5231,0
6.154471544715447,0.25148090656256505,0.16248348745046234,0.00909090909090909,16,11,1,false,5226,11.727272727272727,10,0,false,0,5226,29295452
6.251866600298656,1.1717901087383682,0.15995222929936306,0.0,16,11,1,false,5227,7.818181818181818,10,0,false,0,5227,114336155
7.3026381284221005,0.27922971237588734,0.1369368141231,0.0,16,3,2,false,5228,11.666666666666666,1,0,false,0,5228,23171201
0.0,0.0,0.0,0.0,0,3,3,false,5230,11.333333333333334,0,0,false,0,5230,0
0.0,0.0,0.0,0.0,0,1,1,false,5240,13.0,0,0,false,0,5240,0
0.0,0.0,0.0,0.0,0,2,2,false,5323,7.0,0,0,false,0,5323,0
0.0,0.0,0.0,0.0,0,1,1,false,5232,11.0,0,0,false,0,5232,0
0.0,0.0,0.0,0.0,0,1,1,false,5233,11.0,0,0,false,0,5233,0
0.0,0.0,0.0,0.0,0,1,1,false,5234,11.0,0,0,false,0,5234,0
0.0,0.0,0.0,0.0,0,1,1,false,5242,14.0,0,0,false,0,5242,0
0.0,0.0,0.0,0.0,0,1,1,false,5243,14.0,0,0,false,0,5243,0
0.0,0.0,0.0,0.0,0,2,2,false,5244,13.0,0,0,false,0,5244,0
6.0376638460262155,0.3162188690173407,0.1656269751848086,0.05454545454545454,15,11,2,false,5245,62.09090909090909,9,0,false,0,5245,46858002
0.0,0.0,0.0,0.0,0,1,1,false,5252,12.0,0,0,false,0,5252,0
6.838393894143023,0.7119467536222076,0.14623316753609122,0.00909090909090909,16,11,2,false,5253,10.818181818181818,9,0,false,0,5253,72885615
7.577733532437366,1.4015973554766548,0.13196557990847582,0.0,15,13,3,false,5254,5.769230769230769,10,0,false,0,5254,128170766
6.516011282561805,0.32171233410152505,0.15346811977999594,0.00909090909090909,16,11,1,false,5255,39.18181818181818,10,0,false,0,5255,33824994
0.0,0.0,0.0,0.0,0,1,1,false,5256,12.0,0,0,false,0,5256,0
6.639787622366019,0.4154485996025092,0.15060722674796342,0.0,16,6,1,false,5257,10.5,5,0,false,0,5257,36949592
0.0,0.0,0.0,0.0,0,1,1,false,5258,12.0,0,0,false,0,5258,0
1.0,0.0095932839047788,1.0,0.0,1,2,1,false,5259,8.5,1,0,false,0,5259,646018
6.983905757424921,2.2132330142479635,0.14318635370141594,0.0,16,11,1,false,5251,3.1818181818181817,10,0,false,0,5251,200573772
0.0,0.0,0.0,0.0,0,1,1,false,5246,10.0,0,0,false,0,5246,0
0.0,0.0,0.0,0.0,0,1,1,false,5247,13.0,0,0,false,0,5247,0
0.0,0.0,0.0,0.0,0,1,1,false,5248,7.0,0,0,false,0,5248,0
0.0,0.0,0.0,0.0,0,1,1,false,5249,7.0,0,0,false,0,5249,0
1.0,0.17623061746198912,1.0,0.0,1,2,1,false,5250,6.0,1,0,false,0,5250,15950754
0.0,0.0,0.0,0.0,0,1,1,false,5260,13.0,0,0,false,0,5260,0
0.0,0.0,0.0,0.0,0,4,4,false,5261,11.75,0,0,false,0,5261,0
0.0,0.0,0.0,0.0,0,1,1,false,5262,13.0,0,0,false,0,5262,0
0.0,0.0,0.0,0.0,0,1,1,false,5345,12.0,0,0,false,0,5345,0
6.187489629998341,0.19441000729979732,0.16161643247881582,0.08181818181818182,16,11,2,false,5263,63.36363636363637,9,0,false,0,5263,24256584
0.0,0.0,0.0,0.0,0,1,1,false,5265,11.0,0,0,false,0,5265,0
0.0,0.0,0.0,0.0,0,2,2,false,5266,11.0,0,0,false,0,5266,0
0.0,0.0,0.0,0.0,0,2,2,false,5268,11.0,0,0,false,0,5268,0
0.0,0.0,0.0,0.0,0,2,2,false,5269,10.5,0,0,false,0,5269,0
7.359548697527791,0.07316314958049387,0.13587789701505998,0.0,17,6,1,false,5270,7.5,5,0,false,0,5270,7003541
0.0,0.0,0.0,0.0,0,1,1,false,5271,11.0,0,0,false,0,5271,0
6.667828106852497,2.391562516496611,0.14997387214770946,0.0,15,11,2,false,5272,8.090909090909092,9,0,false,0,5272,213319636
0.0,0.0,0.0,0.0,0,2,2,false,5282,12.5,0,0,false,0,5282,0
6.907748465239754,0.16951776330463814,0.14476497009583744,0.0,16,6,1,false,5279,10.833333333333334,5,0,false,0,5279,15452731
0.0,0.0,0.0,0.0,0,1,1,false,5280,11.0,0,0,false,0,5280,0
6.254687240749958,0.6502215398722262,0.1598800965594079,0.038461538461538464,15,13,3,false,5281,29.615384615384617,10,0,false,0,5281,77827602
0.0,0.0,0.0,0.0,0,4,4,false,5283,8.75,0,0,false,0,5283,0
6.586195453791273,1.0184066011645592,0.1518327245244993,0.0,16,11,1,false,5276,9.090909090909092,10,0,false,0,5276,115703204
0.0,0.0,0.0,0.0,0,2,2,false,5278,7.5,0,0,false,0,5278,0
6.576074332171893,0.738440408043122,0.1520664076298128,0.0,16,6,1,false,5273,10.0,5,0,false,0,5273,74089697
0.0,0.0,0.0,0.0,0,1,1,false,5274,13.0,0,0,false,0,5274,0
0.0,0.0,0.0,0.0,0,1,1,false,5275,14.0,0,0,false,0,5275,0
0.0,0.0,0.0,0.0,0,2,2,false,5287,12.0,0,0,false,0,5287,0
1.0,1.7623061746198911,1.0,0.0,1,14,4,false,5291,3.857142857142857,10,0,false,0,5291,162912160
0.0,0.0,0.0,0.0,0,1,1,false,5284,11.0,0,0,false,0,5284,0
6.423096067695371,4.190376473448246,0.15568815871047736,0.0,14,12,2,false,5285,6.833333333333333,10,0,false,0,5285,458581534
0.0,0.0,0.0,0.0,0,1,1,false,5286,11.0,0,0,false,0,5286,0
0.0,0.0,0.0,0.0,0,3,3,false,5288,11.0,0,0,false,0,5288,0
1.0,0.0120213957372519,1.0,0.0,1,2,1,false,5290,7.0,1,0,false,0,5290,893135
1.0,0.1828731384480566,1.0,0.0,1,7,2,false,5292,7.285714285714286,5,0,false,0,5292,16610296
0.0,0.0,0.0,0.0,0,2,2,false,5293,11.5,0,0,false,0,5293,0
6.708312593330015,1.405508350990001,0.14906878385397343,0.0,16,11,1,false,5294,6.909090909090909,10,0,false,0,5294,138520127
0.0,0.0,0.0,0.0,0,2,2,false,5295,12.0,0,0,false,0,5295,0
6.335822133731542,2.9833767411060137,0.15783271355994344,0.0,14,12,2,false,5296,10.5,10,0,false,0,5296,322859085
0.0,0.0,0.0,0.0,0,1,1,false,5297,11.0,0,0,false,0,5297,0
0.0,0.0,0.0,0.0,0,1,1,false,5298,12.0,0,0,false,0,5298,0
0.0,0.0,0.0,0.0,0,2,2,false,5299,12.0,0,0,false,0,5299,0
0.0,0.0,0.0,0.0,0,6,6,false,5300,10.333333333333334,0,0,false,0,5300,0
0.0,0.0,0.0,0.0,0,3,3,false,5301,11.666666666666666,0,0,false,0,5301,0
0.0,0.0,0.0,0.0,0,1,1,false,5302,13.0,0,0,false,0,5302,0
0.0,0.0,0.0,0.0,0,2,2,false,5303,12.5,0,0,false,0,5303,0
6.984735357557657,0.5407185662855873,0.1431693469843457,0.0,16,10,1,false,5306,13.3,9,0,false,0,5306,44906620
0.0,0.0,0.0,0.0,0,1,1,false,5307,10.0,0,0,false,0,5307,0
0.0,0.0,0.0,0.0,0,2,2,false,5308,12.0,0,0,false,0,5308,0
0.0,0.0,0.0,0.0,0,1,1,false,5309,13.0,0,0,false,0,5309,0
0.0,0.0,0.0,0.0,0,1,1,false,5313,13.0,0,0,false,0,5313,0
0.0,0.0,0.0,0.0,0,2,2,false,5314,9.5,0,0,false,0,5314,0
6.804214368674299,2.5029356660000395,0.14696773878904631,0.0,14,13,3,false,5315,8.0,10,0,false,0,5315,242939115
0.0,0.0,0.0,0.0,0,2,2,false,5316,7.5,0,0,false,0,5316,0
0.0,0.0,0.0,0.0,0,1,1,false,5317,11.0,0,0,false,0,5317,0
6.593827775012444,0.37568495310913774,0.15165697893862762,0.0,16,11,1,false,5318,9.0,10,0,false,0,5318,37093461
0.0,0.0,0.0,0.0,0,1,1,false,5319,11.0,0,0,false,0,5319,0
0.0,0.0,0.0,0.0,0,2,2,false,5392,7.0,0,0,false,0,5392,0
0.0,0.0,0.0,0.0,0,1,1,false,5320,12.0,0,0,false,0,5320,0
6.624191139870582,0.48177504552443445,0.15096182747219716,0.00641025641025641,16,13,3,false,5321,13.153846153846153,10,0,false,0,5321,48185658
0.0,0.0,0.0,0.0,0,1,1,false,5322,12.0,0,0,false,0,5322,0
0.0,0.0,0.0,0.0,0,2,2,false,5327,11.0,0,0,false,0,5327,0
0.0,0.0,0.0,0.0,0,1,1,false,5331,13.0,0,0,false,0,5331,0
6.685415629666501,0.35911880539738505,0.1495793313975132,0.03333333333333333,16,6,1,false,5332,52.0,5,0,false,0,5332,30691639
0.0,0.0,0.0,0.0,0,2,2,false,5328,11.5,0,0,false,0,5328,0
0.0,0.0,0.0,0.0,0,1,1,false,5329,11.0,0,0,false,0,5329,0
0.0,0.0,0.0,0.0,0,1,1,false,5330,11.0,0,0,false,0,5330,0
0.0,0.0,0.0,0.0,0,1,1,false,5336,11.0,0,0,false,0,5336,0
0.0,0.0,0.0,0.0,0,2,2,false,5333,12.0,0,0,false,0,5333,0
0.0,0.0,0.0,0.0,0,1,1,false,5334,12.0,0,0,false,0,5334,0
0.0,0.0,0.0,0.0,0,1,1,false,5335,12.0,0,0,false,0,5335,0
6.109175377468061,0.23239841313187934,0.16368821292775665,0.030303030303030304,14,12,2,false,5339,61.083333333333336,10,0,false,0,5339,23605907
0.0,0.0,0.0,0.0,0,1,1,false,5340,10.0,0,0,false,0,5340,0
0.0,0.0,0.0,0.0,0,2,2,false,5341,10.5,0,0,false,0,5341,0
6.418284386925502,7.8881814146570735,0.15580487552671715,0.007575757575757576,16,12,2,false,5572,8.583333333333334,10,0,false,0,5572,830836976
0.0,0.0,0.0,0.0,0,2,2,false,5868,12.0,0,0,false,0,5868,0
1.0,0.17623061746198912,1.0,0.0,1,2,1,false,5884,7.0,1,0,false,0,5884,16884251
0.0,0.0,0.0,0.0,0,2,2,false,5344,12.0,0,0,false,0,5344,0
0.0,0.0,0.0,0.0,0,3,3,false,5348,14.666666666666666,0,0,false,0,5348,0
0.0,0.0,0.0,0.0,0,2,2,false,5349,12.5,0,0,false,0,5349,0
0.0,0.0,0.0,0.0,0,1,1,false,5346,11.0,0,0,false,0,5346,0
5.771196283391405,1.7491396535169823,0.17327430066411753,0.0,16,18,1,false,5347,11.38888888888889,17,0,false,0,5347,162668043
0.0,0.0,0.0,0.0,0,2,2,false,5353,10.5,0,0,false,0,5353,0
0.0,0.0,0.0,0.0,0,2,2,false,5350,11.5,0,0,false,0,5350,0
0.0,0.0,0.0,0.0,0,1,1,false,5351,11.0,0,0,false,0,5351,0
6.551850008296001,0.6759208890753295,0.15262864667747164,0.019230769230769232,15,13,3,false,5352,26.153846153846153,10,0,false,0,5352,79384265
0.0,0.0,0.0,0.0,0,1,1,false,5354,9.0,0,0,false,0,5354,0
0.0,0.0,0.0,0.0,0,1,1,false,5355,9.0,0,0,false,0,5355,0
7.325369172059068,1.865361542541065,0.1365118912797282,0.0,16,6,1,false,5356,7.333333333333333,5,0,false,0,5356,238704816
1.0,0.20025350160033958,1.0,0.0,1,5,2,false,5357,6.2,3,0,false,0,5357,20672318
0.0,0.0,0.0,0.0,0,1,1,false,5358,9.0,0,0,false,0,5358,0
5.972457275593164,0.4414743002249334,0.16743527058562063,0.03636363636363636,15,11,1,false,5359,60.0,10,0,false,0,5359,39393874
0.0,0.0,0.0,0.0,0,1,1,false,5360,11.0,0,0,false,0,5360,0
0.0,0.0,0.0,0.0,0,1,1,false,5376,2.0,0,0,false,0,5376,0
0.0,0.0,0.0,0.0,0,1,1,false,5362,11.0,0,0,false,0,5362,0
0.0,0.0,0.0,0.0,0,1,1,false,5363,11.0,0,0,false,0,5363,0
0.0,0.0,0.0,0.0,0,1,1,false,5364,11.0,0,0,false,0,5364,0
0.0,0.0,0.0,0.0,0,1,1,false,5365,11.0,0,0,false,0,5365,0
0.0,0.0,0.0,0.0,0,1,1,false,5382,13.0,0,0,false,0,5382,0
0.0,0.0,0.0,0.0,0,1,1,false,5383,13.0,0,0,false,0,5383,0
7.951717272274764,0.2352945340618797,0.12575899843505475,0.0,17,10,1,false,5366,7.9,9,0,false,0,5366,22585497
0.0,0.0,0.0,0.0,0,1,1,false,5367,13.0,0,0,false,0,5367,0
0.0,0.0,0.0,0.0,0,3,3,false,5368,11.666666666666666,0,0,false,0,5368,0
